"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"June 24, 2018",California,Fresno,"N Sunset Ave and E Rialto Ave",1,0,N/A
"June 22, 2018",Texas,Houston,"8300 Canyon St",1,0,N/A
"June 22, 2018",Wisconsin,Milwaukee,"1300 block of N 28th St",1,0,N/A
"June 22, 2018","New Jersey",Trenton,"665 Martin Luther King Jr Blvd",1,0,N/A
"June 21, 2018","North Carolina",Shelby,"800 Block of W Warren St",1,0,N/A
"June 21, 2018",Arkansas,"Pine Bluff","25th St and Orange St",2,1,N/A
"June 21, 2018",Arizona,Tucson,"10400 block of Windstorm Dr",2,1,N/A
"June 20, 2018",Georgia,Decatur,"S Candler St and Midway Rd",1,1,N/A
"June 19, 2018",Texas,Mesquite,"1600 block of Crestridge Dr",1,0,N/A
"June 19, 2018",Alabama,Huntsville,"4008 Knollbrook Dr NW",3,0,N/A
"June 19, 2018",Pennsylvania,Braddock,"800 block of Kirkpatrick Ave",1,1,N/A
"June 18, 2018",Maryland,Bladensburg,"5300 block of Varnum St",1,0,N/A
"June 18, 2018",California,"San Pedro","W Sepulveda Street and Cabrillo Avenue",1,0,N/A
"June 18, 2018",Illinois,Chicago,"1300 block of S Loomis St",2,3,N/A
"June 18, 2018",Pennsylvania,Freeland,"Sabol St",1,0,N/A
"June 17, 2018","New York",Buffalo,"100 block of Lombard St",1,0,N/A
"June 17, 2018",Delaware,Wilmington,"1 Lloyd St",2,0,N/A
"June 17, 2018",Georgia,Macon,"325 Edgewood Ln",1,3,N/A
"June 16, 2018",Pennsylvania,Duquesne,"Smoker Alley and Newford Alley",1,1,N/A
"June 16, 2018",Illinois,Chicago,"3400 block of W Carroll Ave",1,0,N/A
"June 16, 2018",Illinois,Danville,"106 Commercial St",2,1,N/A
"June 15, 2018",Pennsylvania,Philadelphia,"700 S 9th St",1,1,N/A
"June 15, 2018",Kansas,Olathe,"105 S Clairborne Rd",1,0,N/A
"June 14, 2018",California,Tracy,"West 6th Street",1,4,N/A
"June 14, 2018",Tennessee,Nashville,"1318 Westchester Dr",1,0,N/A
"June 14, 2018",Colorado,Westminster,"5150 W 80th Ave",1,3,N/A
"June 14, 2018",Illinois,Chicago,"4200 block of W Wilcox St",1,1,N/A
"June 13, 2018",Wisconsin,Madison,"4402 E Buckeye Rd",1,0,N/A
"June 12, 2018",Tennessee,Memphis,"3131 Madewell St",1,0,N/A
"June 12, 2018",Pennsylvania,Mckeesport,"1500 block of Sumac St",1,1,N/A
"June 12, 2018",Texas,Dallas,"4600 block of Fellows Ln",1,1,N/A
"June 12, 2018",Maryland,Baltimore,"5400 block of Cedonia Ave",1,0,N/A
"June 11, 2018",Florida,Jacksonville,"Rutledge Pearson Dr",1,0,N/A
"June 11, 2018","North Carolina",Taylorsville,"Will Wilson Ln",1,0,N/A
"June 11, 2018",California,Turlock,"300 block of Mitchell Avenue",1,0,N/A
"June 11, 2018",Ohio,Toledo,"10 block of E Central Ave",1,0,N/A
"June 11, 2018",Florida,Orlando,"4932 Eaglesmere Dr",5,1,N/A
"June 10, 2018",Illinois,"Chicago Heights (Ford Heights)","1400 block of Diplomat Ln",1,0,N/A
"June 10, 2018",Indiana,"Indianapolis (Lawrence)","4745 N Richardt Ave",1,4,N/A
"June 10, 2018",Wisconsin,Milwaukee,"W Congress St and N 87th St",2,1,N/A
"June 10, 2018","South Carolina","Rock Hill","500 block of Pinckney St",1,0,N/A
"June 9, 2018",Kentucky,Ledbetter,"495 Cindy Drive",1,0,N/A
"June 9, 2018",Arkansas,"West Memphis","S 15th St",1,1,N/A
"June 8, 2018",Texas,"Big Spring","1800 block of Nolan St",1,0,N/A
"June 8, 2018",Nevada,Henderson,"2000 block of Cool Lilac Ave",1,0,N/A
"June 8, 2018",Iowa,"Des Moines","800 block of E 27th Ct",1,0,N/A
"June 8, 2018",Indiana,Indianapolis,"7700 block of Wyckford Ct",1,0,N/A
"June 7, 2018",Oregon,"Silver Lake","Bowens Ln",1,0,N/A
"June 6, 2018",Georgia,Riverdale,"Adel Ln",1,0,N/A
"June 6, 2018",Texas,"Waco (Robinson)","700 block of E Stegall Dr",1,0,N/A
"June 5, 2018",Texas,Borger,"TX 207 and Franklin St",1,1,N/A
"June 5, 2018",Missouri,"Saint Louis (Berkeley)","8300 block of Graybirch Dr",2,0,N/A
"June 5, 2018",Arizona,Glendale,"67th Ave and Bethany Home Rd",1,0,N/A
"June 4, 2018",Indiana,Lebanon,"1400 block of W South St",1,0,N/A
"June 4, 2018",Georgia,Augusta,"3600 block of Rolling Meadows Dr",1,0,N/A
"June 3, 2018",Colorado,Bailey,"Echo Valley Rd",1,0,N/A
"June 2, 2018",Texas,"Fort Worth","100 N Beach St",1,0,N/A
"June 2, 2018","New York","Bronx (West Farms)","2134 Vyse Avenue",1,0,N/A
"June 2, 2018",Washington,Seattle,"6612 57th Ave S",1,0,N/A
"June 1, 2018",Tennessee,Memphis,"1717 Myrna Ln",2,0,N/A
"June 1, 2018",Texas,Mckinney,"2550 Wilmeth Rd",1,0,N/A
"May 31, 2018","South Carolina",Timmonsville,"544 Chaney Grove Rd",3,2,N/A
"May 31, 2018",Delaware,Wilmington,"E 23rd St and Lamotte St",1,0,N/A
"May 31, 2018","South Carolina",Florence,"711 N Williston Rd",1,0,N/A
"May 30, 2018",Colorado,Denver,"610 North Perry Street",2,1,N/A
"May 29, 2018",Arizona,Tucson,"3700 block of N Campbell Ave",1,0,N/A
"May 29, 2018",Georgia,"Atlanta (College Park)","2956 Two Lakes Circle",2,1,N/A
"May 29, 2018",Ohio,Middletown,"1606 Woodlawn Ave",1,0,N/A
"May 29, 2018",Missouri,Grandview,"E 119th St and Holiday Dr",1,0,N/A
"May 28, 2018",California,Modesto,"1600 block of Pelton Avenue",1,1,N/A
"May 28, 2018",Iowa,"Des Moines","1500 block of Walker St",1,0,N/A
"May 27, 2018",Washington,"Cle Elum","Sandy Ridge Rd",1,0,N/A
"May 27, 2018",Pennsylvania,"New Bloomfield","1600 block of Jericho Rd",1,0,N/A
"May 26, 2018",Louisiana,"Lake Charles (Moss Bluff)","Koonce Rd",1,0,N/A
"May 26, 2018",Illinois,Chicago,"800 block of E 49th St",1,0,N/A
"May 26, 2018",Massachusetts,Worcester,"4 Holland Rd",1,0,N/A
"May 25, 2018","North Carolina","Winston Salem (Winston-salem)","4820 Reagalwood Dr",1,0,N/A
"May 25, 2018",Pennsylvania,Philadelphia,"400 block of Hoffman St",1,0,N/A
"May 23, 2018",Louisiana,"Baton Rouge","Truman St",1,1,N/A
"May 22, 2018",Ohio,Peebles,N/A,1,0,N/A
"May 21, 2018",Alabama,Birmingham,"200 block of Tucker Ave",1,0,N/A
"May 20, 2018",Illinois,Chicago,"1800 block of S Komensky Ave",1,0,N/A
"May 20, 2018",Georgia,Atlanta,"Lake Valley Rd and Hemphill School Rd",1,0,N/A
"May 20, 2018",Florida,Jacksonville,"Moncrief Rd",1,0,N/A
"May 19, 2018",California,Turlock,"500 block of Vermont Avenue",1,0,N/A
"May 19, 2018",Iowa,Davenport,"13th St and Harrison St",1,0,N/A
"May 18, 2018",Texas,"Santa Fe","16000 Hwy 6",10,13,N/A
"May 18, 2018",Oklahoma,Tulsa,"2600 block of E Oklahoma St",1,0,N/A
"May 16, 2018",Louisiana,"New Orleans","6600 block of Warfield St",1,0,N/A
"May 16, 2018","District of Columbia",Washington,"600 block of Alabama Ave SE",1,0,N/A
"May 14, 2018",Georgia,Thomson,"Dell Dr",1,0,N/A
"May 14, 2018",Mississippi,Meridian,"2427 4th Ave",1,0,N/A
"May 14, 2018",Illinois,Chicago,"3000 block of E 80th St",1,0,N/A
"May 13, 2018",Missouri,"Saint Louis","1400 block of Lasalle Ln",1,0,N/A
"May 13, 2018",California,"Los Angeles","365 W Manchester Avenue",2,2,N/A
"May 13, 2018",Wisconsin,"Milwaukee (Wauwatosa)","I-41 and W Hampton Ave",1,0,N/A
"May 12, 2018",Illinois,Rockford,"1100 block of Fairview Ave",1,0,N/A
"May 12, 2018",Michigan,Flint,"3000 block of N Saginaw St",1,0,N/A
"May 12, 2018",Texas,Rockwall,"1100 block of Fairview Dr",1,0,N/A
"May 12, 2018",Louisiana,Shreveport,"Hearne Ave and Quinton St",1,0,N/A
"May 11, 2018",Pennsylvania,Philadelphia,"300 N Simpson St",1,2,N/A
"May 11, 2018",Louisiana,Abbeville,"N Bailey St and Clover St",1,0,N/A
"May 11, 2018",Connecticut,Hartford,"186 Collins St",1,0,N/A
"May 10, 2018",Iowa,Clarksville,N/A,1,0,N/A
"May 10, 2018","South Carolina",Hopkins,"200 block of Greenlake Drive",1,1,N/A
"May 9, 2018",Colorado,"Colorado Springs","Whileaway Circle",1,0,N/A
"May 9, 2018","District of Columbia",Washington,"300 block of Anacostia Rd SE",1,2,N/A
"May 8, 2018",Indiana,Indianapolis,"13th St and Oxford St",1,0,N/A
"May 8, 2018",Illinois,Chicago,"6900 block of S Carpenter St",1,0,N/A
"May 8, 2018",Maryland,Baltimore,"3600 block of W Mulberry St",1,0,N/A
"May 6, 2018",Arizona,Glendale,"59th Street and Missouri Avenue",1,0,N/A
"May 5, 2018",Maryland,Baltimore,"100 block of S Eden St",1,1,N/A
"May 3, 2018","North Dakota","Grand Forks","1006 S 12th St",4,0,N/A
"May 2, 2018",Virginia,Hampton,"First block of Fulton St",1,0,N/A
"May 2, 2018","South Dakota",Yankton,N/A,1,0,N/A
"May 2, 2018",Virginia,Toano,"2600 block of Little Creek Dam Rd",2,0,N/A
"May 2, 2018",Missouri,"Saint Louis","Page Ave and Euclid Ave",1,0,N/A
"May 1, 2018",California,Azusa,"300 block of South Enid Avenue",1,0,N/A
"April 30, 2018",Tennessee,"La Vergne","2017 George Buchanan Drive",1,0,N/A
"April 30, 2018",Texas,Christine,N/A,1,1,N/A
"April 27, 2018",Nevada,"Las Vegas","Dramatic Way",1,1,N/A
"April 27, 2018",California,"Los Angeles","7730 S Western Ave",1,0,N/A
"April 27, 2018","South Carolina",Hanahan,"Belvedere Dr",1,0,N/A
"April 26, 2018",Arizona,"El Mirage","Dysart Rd and Cactus Rd",1,1,N/A
"April 25, 2018",Illinois,Chicago,"4800 block of W Monroe St",1,0,N/A
"April 24, 2018",California,"San Diego","Olivewood Ter",1,0,N/A
"April 24, 2018",Alabama,Birmingham,"4016 37th Ave N",1,0,N/A
"April 24, 2018",Alaska,"Mountain Village",N/A,1,0,N/A
"April 24, 2018","New York","New York (Manhattan)","60 E 104th St",1,0,N/A
"April 23, 2018",California,Bakersfield,"Pioneer Dr",1,0,N/A
"April 23, 2018","New Mexico","Las Cruces","Athenian Way",1,0,N/A
"April 22, 2018",Louisiana,Paradis,"100 block of Lynn Dr",1,1,N/A
"April 22, 2018",California,Bakersfield,"1300 block of Santiago Ct",1,1,N/A
"April 21, 2018",Oklahoma,Lawton,"500 block of NW 3rd St",1,1,N/A
"April 21, 2018",Virginia,Staunton,"4100 block of Spring Hill Rd",1,0,N/A
"April 18, 2018","North Carolina",Asheville,"73 Hansel Ave",4,3,N/A
"April 17, 2018",Georgia,Riverdale,"Brookview Dr",1,0,N/A
"April 16, 2018",Georgia,"Union City","5700 block of Rock Rd",1,0,N/A
"April 16, 2018",Missouri,"Kansas City","Truman Road and Hardesty Ave",1,1,N/A
"April 15, 2018",Tennessee,Memphis,"2536 N Watkins St",1,0,N/A
"April 15, 2018","South Carolina",Sumter,"Peach St",1,0,N/A
"April 15, 2018",Indiana,"Fort Wayne","2700 block of Chestnut St",1,1,N/A
"April 15, 2018","North Carolina",Greensboro,"1316 Maple St",1,0,N/A
"April 15, 2018",Tennessee,Lebanon,"921 Murfreesboro Rd",2,0,N/A
"April 15, 2018",Texas,Houston,"6111 Glenmont Dr",1,2,N/A
"April 15, 2018",Michigan,"Battle Creek","69 Merritt St",1,1,N/A
"April 14, 2018",Louisiana,"New Orleans","North Prieur St and Franklin Ave",2,1,N/A
"April 14, 2018",Texas,Dallas,"3500 block of Fordham Rd",1,1,N/A
"April 14, 2018","North Carolina",Lumberton,"Roberts Ave",1,0,N/A
"April 12, 2018",Pennsylvania,Harrisburg,"5th St and Schuylkill St",1,0,N/A
"April 12, 2018",Ohio,Cleveland,"Mount Hermon Ave and Jelliffe St",1,0,N/A
"April 9, 2018",Missouri,"Reeds Spring","28 Crown Drive",4,0,N/A
"April 9, 2018","North Carolina","High Point","1220 Turtle Rock Way",1,0,N/A
"April 8, 2018",California,Bakersfield,"3817 Fambrough Dr",1,1,N/A
"April 8, 2018","South Carolina",Smoaks,"8500 block of Augusta Hwy",2,0,N/A
"April 8, 2018",Florida,Miami,"1300 block of NW 63rd Terrace",2,2,N/A
"April 7, 2018",Illinois,Chicago,"5100 block of W Huron",1,1,N/A
"April 7, 2018",Oklahoma,Jay,"18945 E 420 Road",1,0,N/A
"April 6, 2018",Mississippi,Natchez,"Winola Drive",1,0,N/A
"April 4, 2018","South Carolina",Greenwood,"Tennessee Ct",1,0,N/A
"April 2, 2018","New Mexico",Albuquerque,"9000 Zuni Rd SE",1,0,N/A
"April 2, 2018",California,Oakland,"1100 block of 23rd Ave",1,1,N/A
"April 1, 2018",Alabama,Mobile,"3556 Halls Mill Rd",1,4,N/A
"April 1, 2018",Pennsylvania,"Montoursville (Bella Vista)","8th St and South St",1,0,N/A
"March 31, 2018",Pennsylvania,Duquesne,"400 block of Hamilton Ave",1,0,N/A
"March 30, 2018",Pennsylvania,Croydon,"Sycamore Ave",1,1,N/A
